Date,Description,Amount,Type,Category
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-25,Swiggy order,141.75,Expense,Food & Dining
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,Credit card payment,7792.81,Expense,Bills & Recharge
2025-02-26,IKEA furniture purchase,2610.8,Expense,Shopping
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
2025-02-27,Mobile recharge Jio,271.6,Expense,Bills & Recharge
